OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
23,54,63186072,47.549945181299996,-122.255529211899997,.,,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
24,55,63253840,47.487368683299998,-121.719406899999996,.,,73907.0000000,,73907,,111,"Klaus sandy loam, 0 to 8 percent slopes",,4.0000000,4.0000000,,,,None,None,1,4.5000000,7.7399998,8.5799999,8.5799999,Well drained,Well drained,B,,86,4,85,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Moderate,1,1.0000000,73907,,,85,,Klaus,Series,Yes,,,0.0000000,4.0000000,8.0000000,,,,,3,86,3,,,,,No,Well drained,213.0000000,320.0000000,427.0000000,180,0,180,terraces,,0.3000000,,9.0000000,10.0000000,11.0000000,2032,2286,2540,,,,140,155,170,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, mixed, mesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73907,20810758
25,56,63255638,47.487474083300000,-121.719033999999994,.,,73907.0000000,,73907,,111,"Klaus sandy loam, 0 to 8 percent slopes",,4.0000000,4.0000000,,,,None,None,1,4.5000000,7.7399998,8.5799999,8.5799999,Well drained,Well drained,B,,86,4,85,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Moderate,1,1.0000000,73907,,,85,,Klaus,Series,Yes,,,0.0000000,4.0000000,8.0000000,,,,,3,86,3,,,,,No,Well drained,213.0000000,320.0000000,427.0000000,180,0,180,terraces,,0.3000000,,9.0000000,10.0000000,11.0000000,2032,2286,2540,,,,140,155,170,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, mixed, mesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73907,20810758
26,57,63298788,47.303516670000000,-122.516525000000001,.,,3227031.0000000,,3227031,,988,"Urban land, 0 to 5 percent slopes",,3.0000000,3.2000000,,,,,,0,1.9299999,3.6800001,5.4000001,5.4000001,,,,,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3227031,,,90,,Urban land,Miscellaneous area,Yes,,,0.0000000,3.0000000,5.0000000,30,61,91,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3227031,21372913
27,58,63298939,47.492366670000003,-122.063902830000004,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
28,59,63522352,48.774491670000003,-122.480453330000003,.,,74985.0000000,,74985,,108,"Nati loam, 5 to 15 percent slopes",,10.0000000,9.8000002,94,,,None,None,2,4.5000000,7.7500000,13.4700003,13.4700003,Well drained,Well drained,C,,100,3,90,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0090000,Severe,2,0.1770000,74985,,,90,,Nati,Series,Yes,,,5.0000000,10.0000000,15.0000000,,,,,3,86,4,,,,,No,Well drained,30.0000000,259.0000000,488.0000000,180,0,180,"foothills, hillslopes",,0.2300000,,8.0000000,9.0000000,9.0000000,889,1080,1270,,,,140,155,170,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74985,21089384
29,60,63842953,46.912614911900000,-122.928994595999995,.,,2454655.0000000,,2454655,,21,"Cathcart gravelly loam, 3 to 15 percent slopes",,9.0000000,9.0000000,112,,,None,None,0,4.5000000,8.3999996,15.5799999,17.1399994,Well drained,Well drained,B,,100,3,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Somewhat limited,0.0140000,Moderate,0,0.1770000,2454655,,,100,,Cathcart,Series,Yes,,,3.0000000,9.0000000,15.0000000,,,,,4,48,6,,,,,No,Well drained,15.0000000,221.0000000,427.0000000,180,0,180,uplands,,0.1600000,,9.0000000,10.0000000,11.0000000,762,1143,1524,,,,160,180,200,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Ashy, mesic Typic Vitrixerands",Andisols,Xerands,Vitrixerands,Typic Vitrixerands,ashy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,2454655,21078211
30,61,63843211,46.930501803900000,-122.936452142899995,.,,2454725.0000000,,2454725,,33,"Everett very gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,10.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,2454725,,,80,,Everett,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,2454725,21078153
31,62,64575034,48.730011670000003,-122.303816670000003,.,,75101.0000000,,75101,,4,"Andic Xerochrepts-Rock outcrop complex, 60 to 90 percent slopes",,75.0000000,75.0000000,0,,,None,None,0,4.0000000,7.2500000,10.3699999,10.3699999,Well drained,Well drained,C,,100,7,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,75101,,,75,,Andic Xerochrepts,Taxon above family,Yes,WARM,,60.0000000,75.0000000,90.0000000,,,,,2,134,2,,,,,No,Well drained,6.0000000,354.0000000,701.0000000,203,338,113,"canyons, mountain slopes, mountains, ridges",0.2200000,0.2400000,0.2500000,6.0000000,8.0000000,9.0000000,889,1334,1778,,,,100,125,150,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,Mesic Andic Xerochrepts,Inceptisols,Ochrepts,Xerochrepts,Andic Xerochrepts,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75101,21088875
32,65,65344987,47.075162805600002,-122.971760407100007,.,,2454649.0000000,,2454649,,125,"Xerorthents, 0 to 5 percent slopes",,3.0000000,3.0000000,,61,,None,None,0,,,,,Somewhat excessively drained,Somewhat excessively drained,,,100,7,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not rated,Not rated,Not rated,,Not rated,0,,2454649,,,100,,Xerorthents,Taxon above family,Yes,,,0.0000000,3.0000000,5.0000000,,,,,5,,,,,,,No,Somewhat excessively drained,0.0000000,400.0000000,800.0000000,180,0,180,"tidal flats, uplands",,,,4.0000000,7.0000000,10.0000000,762,1143,1524,,,,150,175,200,7,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,,,,Mesic Xerorthents,Entisols,Orthents,Xerorthents,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,2454649,21078094
33,66,65345686,47.073403972199998,-122.974052000000000,.,,2454653.0000000,,2454653,,2,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,2454653,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,2454653,21078135
34,67,65346596,47.073191000000001,-122.973572000000004,.,,2454653.0000000,,2454653,,2,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,2454653,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,2454653,21078135
35,68,65827522,47.247833329999999,-122.480958330000007,.,,3227043.2500000,,3227043,,3061,"Alderwood-Everett complex, 0 to 12 percent slopes",,5.0000000,4.5999999,,65,,None,None,10,2.6700001,4.7300000,7.3000002,8.2200003,Moderately well drained,Moderately well drained,A,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1360000,Moderate,10,1.0000000,3227043,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227043,21372946
36,69,65827983,47.249663329999997,-122.481949999999998,.,,3227043.0000000,,3227043,,3061,"Alderwood-Everett complex, 0 to 12 percent slopes",,5.0000000,4.5999999,,65,,None,None,10,2.6700001,4.7300000,7.3000002,8.2200003,Moderately well drained,Moderately well drained,A,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1360000,Moderate,10,1.0000000,3227043,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227043,21372946
37,70,65828255,47.667574999999999,-122.285666669999998,.,,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646
38,71,65988466,47.869897999999999,-117.157010000000000,.,,85922.0000000,,85922,,5103,"Boulderjud ashy silt loam, 30 to 60 percent slopes",,45.0000000,44.0000000,142,,,None,None,0,4.8499999,9.2799997,13.1400003,14.5500002,Well drained,Well drained,A,,100,7,95,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,85922,,,10,,Boulderjud,Series,No ,finished,dry,30.0000000,45.0000000,60.0000000,,,,,4,134,2,,Tree cover,Conifers,,No,Well drained,670.5999756,1097.3000488,1432.5999756,225,270,270,"hills, mountains, mountains",,0.2300000,,6.6999998,7.1999998,7.8000002,762,940,1067,762,889,1016,100,105,110,7,e,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,A,Moderate,High,"Ashy over loamy-skeletal, amorphic over isotic, frigid Typic Udivitrands",Andisols,Vitrands,Udivitrands,Typic Udivitrands,ashy over loamy-skeletal,not used,not used,not used,frigid,Typic,frigid,eleventh edition,,,,,,,N/A,N/A,,,,,85922,20803137
39,73,66054060,47.724047800000001,-122.244794830000004,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
40,74,66054151,47.723212349999997,-122.244496839999996,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
41,75,66062190,47.723747400000001,-122.246090699999996,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
42,76,66197132,47.549985790000001,-122.255410780000005,.,,3064847.5000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
43,77,66312732,47.337491000000000,-122.780789999999996,.,,74675.0000000,,74675,,20D,"Kitsap silt loam, 15 to 30 percent slopes",,23.0000000,22.5000000,,43,43,None,None,0,5.0000000,9.7500000,19.2500000,28.7500000,Moderately well drained,Moderately well drained,C/D,,87,4,87,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,2,1.0000000,74675,,,2,,Bow variant,Variant,No ,,,0.0000000,3.0000000,8.0000000,,,,,,,,,,,,Yes,Somewhat poorly drained,0.0000000,100.0000000,200.0000000,180,0,180,depressions,,,,10.0000000,10.0000000,10.0000000,940,940,940,,,,,,,4,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,74675,21076436
44,78,66362924,48.756128414599999,-122.439914904600002,.,,75115.0000000,,75115,,52,"Everett-Urban land complex, 5 to 20 percent slopes",,13.0000000,12.6000004,,102,102,None,None,0,4.1999998,7.6100001,10.8699999,11.0299997,Somewhat excessively drained,Somewhat excessively drained,B,,100,3,50,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0030000,Moderate,3,1.0000000,75115,,,50,,Everett,Series,Yes,,,5.0000000,13.0000000,20.0000000,,,,,4,86,4,,,,,No,Somewhat excessively drained,15.0000000,46.0000000,76.0000000,158,270,23,"moraines, outwash plains, terraces",,0.3000000,,10.0000000,10.0000000,10.0000000,762,1016,1270,,,,180,180,180,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,75115,21089103
45,79,66390991,47.585370003900003,-121.730702141699993,.,,73907.0000000,,73907,,111,"Klaus sandy loam, 0 to 8 percent slopes",,4.0000000,4.0000000,,,,None,None,1,4.5000000,7.7399998,8.5799999,8.5799999,Well drained,Well drained,B,,86,4,85,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Moderate,1,1.0000000,73907,,,85,,Klaus,Series,Yes,,,0.0000000,4.0000000,8.0000000,,,,,3,86,3,,,,,No,Well drained,213.0000000,320.0000000,427.0000000,180,0,180,terraces,,0.3000000,,9.0000000,10.0000000,11.0000000,2032,2286,2540,,,,140,155,170,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,High,High,"Sandy-skeletal, mixed, mesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,73907,20810758
